ticker,company_name,exchange,security_types,sector,market_cap_usd,total_revenue_usd,annual_revenue_growth_pct,net_income_usd,free_cash_flow_usd,cash_and_short_term_investments_usd,total_debt_usd,daily_dollar_volume_usd
BOOT,"Boot Barn Holdings, Inc.",NYSE,common,Retail Trade,4867985825.335585,2253859000,17.934921385753995,225880000,116708000,,806049000,100990048.68
CUZ,Cousins Properties Incorporated,NYSE,common,Finance,4854114953.035788,993816000,15.997282779968206,40503000,157355000,,3904059000,55239488.4
BILL,"BILL Holdings, Inc.",NYSE,common,Technology Services,4850360484.862571,1462570000,13.362404392592616,23799000,326606000,,1885854000,99996391.80000001
FRMI,Fermi Inc.,NASDAQ,common,Finance,4845564448.370786,0,,-486379000,,,465010000,261442561.2
ACHR,Archer Aviation Inc.,NYSE,common,Electronic Technology,4843449698.294551,300000,,-618200000,-660000000,,125600000,328784665.48
RDN,Radian Group Inc.,NYSE,common,Finance,4821060010.401541,1197084000,-0.7639067925945392,582640000,1390661000,,1266806000,31763618.36
VRNS,"Varonis Systems, Inc.",NASDAQ,common,Technology Services,4816100049.0733795,622686000,13.020419275796351,-129324000.00000001,121941000,,528374000,45343185.86
KBR,"KBR, Inc.",NYSE,common,Technology Services,4803181704.081469,7786000000,0.9857328145265888,450000000,347000000,,2798000000,44112561
CENX,Century Aluminum Company,NASDAQ,common,Non-Energy Minerals,4768507043.594761,2527900000,13.853983695896952,41800000,151200000,,480000000,151852312.25
CE,Celanese Corporation,NYSE,common,Process Industries,4753226255.660571,9544000000,-7.051032333463186,-1165000000,708000000,,12397000000,53139810.84
MTH,Meritage Homes Corporation,NYSE,common,Finance,4750539775.762125,5857637000,-8.403362921391361,453013000,415205000,,1907178000,70301457.43
GFF,Griffon Corporation,NYSE,common,Producer Manufacturing,4750509801.307729,2519926000,-3.9486643898274076,51110000,256599000,,1336992000,46838149.44
CHH,"Choice Hotels International, Inc.",NYSE,common,Consumer Services,4750209756.239696,1596793000,0.7542722005200528,368166000,183248000,,2106688000,41008727.940000005
FELE,"Franklin Electric Co., Inc.",NASDAQ,common,Producer Manufacturing,4750079576.717559,2131250000,5.437429904207158,146490000,218281000,,308318000,15170957.76
CRC,California Resources Corporation,NYSE,common,Energy Minerals,4749199766.535932,3403000000,15.082854244166386,363000000,395000000,,1347000000,33615733.48
SEI,"Solaris Energy Infrastructure, Inc.",NYSE,common,Industrial Services,4731811957.975846,622205000,98.7297622735882,28909000,-727796000,,2514638000,128045830.19999999
EWTX,"Edgewise Therapeutics, Inc.",NASDAQ,common,Health Technology,4730796206.274881,0,,-167795000,-158834000,,3590000,43376351.04
OLLI,"Ollie's Bargain Outlet Holdings, Inc.",NASDAQ,common,Retail Trade,4730470110.61174,2649198000,16.61716640144737,240596000,212725000,,710296000,93110144.5
CNR,"Core Natural Resources, Inc.",NYSE,common,Energy Minerals,4712962786.914008,4164774999.9999995,92.42115388702487,-153216000,259504000.00000003,,447649000,47239808.85
WAY,Waystar Holding Corp.,NASDAQ,common,Technology Services,4705506283.353086,1099278000,16.504601244874408,112089000,246260000,,1481720000,81599377.32
EPR,EPR Properties,NYSE,common,Finance,4704553979.982436,718309000,2.899574253511119,274936000,440799000,,3524897000,60618486.51
FHI,"Federated Hermes, Inc.",NYSE,common,Finance,4703597845.999999,1810989000,10.779640156670645,385159000,366943000,,451942000,30671046
BCO,Brinks Company (The),NYSE,common,Commercial Services,4693970660.686858,5261200000,4.9741614956403755,199700000,393600000,,4555600000,70210300.16
LFST,"LifeStance Health Group, Inc.",NASDAQ,common,Health Services,4672540025.221739,1424285000,13.85444894761665,9663000,173905000,,474150000,76802895.71000001
FULT,Fulton Financial Corporation,NASDAQ,common,Finance,4658315499.052328,1894441000,4.052717291304503,391609000,412214000,,1713976000,34627113.6
NVST,Envista Holdings Corporation,NYSE,common,Health Technology,4611334421.685484,2719500000,8.320720146578507,47000000,248100000,,1588000000,72573109.29
CVCO,"Cavco Industries, Inc.",NASDAQ,common,Consumer Durables,4601184088.432395,2244505000,11.364513673815082,190551000,234659000,,41112000,101099292.9
BLLN,"BillionToOne, Inc.",NASDAQ,common,Health Services,4598376801.638759,305112000,99.96591996434704,2919000,33174000,,143921000,50921620.45
MRP,"Millrose Properties, Inc.",NYSE,common,Finance,4589828294.038345,600461000,,404824000,5225752000,,2491732000,25061431.68
GEF,Greif Inc.,NYSE,common,Process Industries,4578593295.064093,4290658121.0000005,-21.244872138910804,16472741,-228100000,,1233600000,18801600.119999997
INSW,"International Seaways, Inc.",NYSE,common,Transportation,4575702388.1338415,843302000,-11.38183274083057,309261000,269317000,,652766000,68095145.6
USAR,"USA Rare Earth, Inc.",NASDAQ,common,Producer Manufacturing,4575684444.7578,1643000,,-297559000,-245855000,,13543000,204925612.92
TNL,Travel Leisure Co.,NYSE,common,Consumer Services,4570731971.666759,4021000000,4.063146997929606,230000000,442000000,,5841000000,30255855.200000003
INDV,"Indivior Pharmaceuticals, Inc.",NASDAQ,common,Health Technology,4570668661.980484,1239000000.00144,4.2929292927388545,210000000.000244,-119528760,,509000000.00156003,99630639.92999999
TDW,Tidewater Inc.,NYSE,common,Transportation,4558168022.369409,1352786000,0.5164823325296192,334661000,253738000,,653203000,71884534.8
MANE,"Veradermics, Incorporated",NYSE,common,Health Technology,4555965637.535108,0,,-69995000,,,428000,148274521.65
AZZ,AZZ Inc.,NYSE,common,Process Industries,4549196552.423039,1650080000,4.584774209250677,317260000,169186000,,542817000,30454931.16
FSLY,"Fastly, Inc.",NASDAQ,common,Technology Services,4544829195.288742,624018000,14.777551335722011,-121677000,18710000,,398292000,190715489.55
NNI,"Nelnet, Inc.",NYSE,common,Finance,4541701294.449135,2263351000,6.637245067908876,420681000,364026000,,7043156000,18546721.38
NSIT,"Insight Enterprises, Inc.",NASDAQ,common,Technology Services,4539386576.730838,8247180000,-5.223325378564046,157347000,396571000,,1741725000,55504566.85999999
CHEF,"The Chefs' Warehouse, Inc.",NASDAQ,common,Distribution Services,4531220675.914187,4149537000.0000005,9.364922149842984,72361000,125773000,,946608000,32236734.659999996
IBOC,International Bancshares Corporation,NASDAQ,common,Finance,4521945249.839395,1053635000,1.1548512585372972,412293000,489288000,,731019000,28878812.38
VNT,Vontier Corporation,NYSE,common,Transportation,4518384141.211267,3075600000,3.24269889224572,406100000,384800000,,1931100000,45372830.1
KTB,"Kontoor Brands, Inc.",NYSE,common,Consumer Non-Durables,4510224353.276414,3154110000,20.865788855520602,227452000,423188000,,1272766000,119790676.8
ITRI,"Itron, Inc.",NASDAQ,common,Electronic Technology,4492958970.122327,2367194000,-3.017120766360064,301055000,361815000,,1601334000,40476669.31
CELC,Celcuity Inc.,NASDAQ,common,Health Technology,4490399899.699921,0,,-177042000,-172930000,,323441000,73224870.48
ICUI,"ICU Medical, Inc.",NASDAQ,common,Health Technology,4484761919.094134,2230025000,-6.2646459848722085,732000,152829000,,1287147000,56322265.02
BOX,"Box, Inc.",NYSE,common,Technology Services,4481531106.791045,1177253000,7.991982607578913,115383000,362584000,,530859000.00000006,58050619.25
BRC,Brady Corporation,NYSE,common,Producer Manufacturing,4481368425.29939,1513605000,12.838295711994919,189256000,181335000,,88509000,17152323.76
FBP,First BanCorp. New,NYSE,common,Finance,4459439975.788912,1256543000,1.9018045693265384,344866000,440170000,,200000000,35402636.84
CBT,Cabot Corporation,NYSE,common,Process Industries,4455756175.104621,3713000000,-7.035553329994992,327000000,308000000,,1273000000,28033087.9
DOCS,"Doximity, Inc.",NYSE,common,Technology Services,4454367049.962467,644863000,13.05472134418188,196051000,297025000,,9673000,123797636.13
LIVN,LivaNova PLC,NASDAQ,common,Health Technology,4450453815.1053705,1388053000,10.739749983445519,-242471000,148305000,,351949000,79093152.04
CECO,CECO Environmental Corp.,NASDAQ,common,Producer Manufacturing,4441350132.936731,774381000,38.794622293357804,50051000,-21599000,,771830000,120461490.59
SKT,Tanger Inc.,NYSE,common,Finance,4420543699.458506,581562000,10.549877105974,113904000,196701000,,1951740000,38740432.63999999
PBLS,"Parabilis Medicines, Inc.",NASDAQ,common,Health Technology,4419833686.6279125,0,,-145889000,,,53147000,8130427.529999999
CON,"Concentra Group Holdings Parent, Inc.",NYSE,common,Health Services,4404462256.270058,2163417000,13.852547532038868,166415000,267418000,,2143819000,46409705.54
RLAY,"Relay Therapeutics, Inc.",NASDAQ,common,Health Technology,4398172505.365183,15355000,53.44259018686919,-276479000,-212205000,,30658000,32322353.67
ACLS,"Axcelis Technologies, Inc.",NASDAQ,common,Producer Manufacturing,4389494838.017286,839048000,-17.56785035343587,120238000,65552000.00000001,,69809000,38905992.239999995
UCB,"United Community Banks, Inc.",NYSE,common,Finance,4388948143.597122,1533799000,3.162680079124173,326177000,454808000,,1180602000,22449372.4
PRIM,Primoris Services Corporation,NYSE,common,Industrial Services,4385181699.163339,7574900000,18.97428519462879,274900000,87978000,,1279100000,65125559.339999996
TCBI,"Texas Capital Bancshares, Inc.",NASDAQ,common,Finance,4384824795.879224,2003446000,3.5592037589360017,330244000,470501000,,850859000,25635888.78
CVSA,Covista Inc.,NYSE,common,Consumer Services,4364457895.157021,1954085000,9.271147297138608,267375000,392726000,,905495000,46925955.6
CNS,Cohen & Steers Inc,NYSE,common,Finance,4361574190.394971,571465000,11.136933366264824,153217000,,,134390000,22459657.439999998
PJT,PJT Partners Inc.,NYSE,common,Finance,4361124377.984419,1713671000,14.766769110426962,180115000,661825000,,419350000,92554116.27
FLY,Firefly Aerospace Inc.,NASDAQ,common,Electronic Technology,4358802686.243551,159855000,162.9540071061982,-298340000,-326493000,,53397000,168285601.66
NWE,"NorthWestern Energy Group, Inc.",NASDAQ,common,Utilities,4340699786.129936,1610559000,6.38490836238637,181092000,-192164000,,3596606000,34878513.6
OPLN,"OPENLANE, Inc.",NYSE,common,Technology Services,4338434078.8583555,1934500000,8.16326530612245,177700000,347400000,,2472500000,155531739.81
BWIN,"The Baldwin Insurance Group, Inc.",NASDAQ,common,Finance,4325843297.910619,1504884000,8.340094612310542,-33813000,43707000,,2565933000,56559945.260000005
CNK,"Cinemark Holdings, Inc.",NYSE,common,Consumer Services,4324671104.163121,3115000000,2.147893097229054,136600000,313000000,,2967600000,98695434.11
MDU,"MDU Resources Group, Inc.",NYSE,common,Utilities,4316370853.13561,1875066000,6.660379140125758,190395000,-386131000,,2577157000,28904000.04
MIAX,"Miami International Holdings, Inc.",NYSE,common,Finance,4314559326.517958,1364073000,19.64796960191988,-70029000,251477000,,22767000,70385902.28
SLG,SL Green Realty Corp,NYSE,common,Finance,4312015820.809327,1031983999.9999999,12.207787689136104,-90179000,82414000,,6329160000,35150549.8
SYNA,Synaptics Incorporated,NASDAQ,common,Electronic Technology,4303332356.461279,1197200000,11.440007446709485,-490800000,101400000,,876800000,31332789.6
CATY,Cathay General Bancorp,NASDAQ,common,Finance,4300372979.882259,1376035000,-1.1335582679269902,315124000,534243000.00000006,,154250000,19133146.119999997
